  -0.27626,  -0.34629,   0.01945,  -0.36186,   0.89881,   0.91437,  -0.80542,  -0.87546,   0.39298,  -0.41633,  -0.91437,  -0.56419,  -0.96884,   0.91437,  -0.50193,   0.64200,   0.44746,  -0.72760,  -0.92215,  -0.80542,  -0.93771,   0.75873,  -0.55640,  -0.61866,  -0.64979,  -0.71204,  -0.75873,  -0.98441,  -0.70426,   0.68091,   0.59531,   0.62644,  -0.71982,  -0.58753,  -0.72760,   0.92215,   0.87546,   0.78208,   0.80542,  -0.83655,   0.71204,  -0.96106,  -0.55640,  -0.77430,  -0.29960,   0.82099,   0.91437,   0.88324,  -0.52528,   0.15175,   0.28404,  -0.71982,   0.48637,  -0.09727,  -0.85211,   0.58753,  -0.75095,  -0.71982,  -0.87546,  -0.63422,   0.66535,  -0.54862,  -0.24513,   0.77430,   0.99219,  -0.89881,   0.59531,  -0.94550,   0.22178,   0.88324,   0.86768,  -0.78208,  -0.78208,  -0.88324,   0.26847,   0.54862,  -0.10506,  -0.60309,  -0.75095,   0.66535,  -0.60309,   0.85990,   0.85990,  -0.82877,   0.82099,  -0.92215,   0.96106,   0.78208,   0.84433,  -0.92993,  -0.71204,   0.54862,  -0.44746,  -0.02724,  -0.85990,  -0.69648,   0.85990,  -0.68091,   0.82099,  -0.92993,  -0.19844,  -0.59531,  -0.78208,  -0.28404,   0.78986,   0.50971,   0.29960,  -0.56419,  -0.71204,  -0.92215,  -0.86768,  -0.80542,  -0.81320,   0.88324,  -0.15175,  -0.26847,  -0.19066,  -0.40855,  -0.62644,   0.63422,   0.58753,   0.92215,  -0.65757,   0.93771,  -0.80542,   0.65757,   0.96106,  -0.43189
  -0.80542,  -0.74317,  -0.04280,  -0.74317,   0.12062,   0.33073,  -0.15175,  -0.42411,   0.34629,  -0.96884,   0.29182,  -0.91437,   0.09727,  -0.86768,  -0.81320,   0.78208,  -0.65757,   0.76651,   0.88324,  -0.64979,   0.67313,  -0.68869,  -0.56419,   0.93771,   0.85990,   0.82877,  -0.84433,  -0.90659,  -0.95328,   0.93771,   0.22957,   0.41633,  -0.96106,  -0.59531,   0.56419,   0.96106,   0.75095,   0.78208,  -0.75873,  -0.76651,   0.90659,   0.52528,  -0.89102,  -0.97662,  -0.38520,   0.77430,   0.33851,  -0.54084,  -0.73539,   0.57197,   0.93771,  -0.83655,   0.73539,   0.94550,  -0.89881,   0.28404,  -0.72760,  -0.64979,   0.75095,  -0.46302,   0.71204,  -0.61088,  -0.64200,   0.44746,  -0.67313,  -0.68091,   0.82099,   0.62644,   0.92215,   0.65757,   0.29960,  -0.96884,  -0.87546,   0.41633,   0.32295,   0.86768,  -0.08171,  -0.89881,   0.60309,   0.25291,  -0.75873,   0.88324,  -0.80542,  -0.29960,  -0.64979,  -0.13618,   0.71982,  -0.92993,  -0.75095,  -0.84433,   0.23735,   0.94550,  -0.58753,   0.98441,  -0.09727,  -0.41633,   0.85990,   0.41633,  -0.86768,   0.01945,   0.26069,  -0.93771,  -0.87546,  -0.92993,   0.85211,  -0.91437,   0.54084,  -0.96106,   0.05058,  -0.27626,  -0.56419,  -0.71204,  -0.24513,   0.66535,  -0.78986,  -0.68091,   0.88324,   0.50971,  -0.51749,   0.31517,   0.75873,  -0.81320,   0.91437,   0.81320,  -0.98441,   0.74317,   0.55640,   0.44746
   0.91437,  -0.65757,  -0.19066,   0.12840,  -0.36186,  -0.26069,  -0.83655,  -0.89102,  -0.61866,   0.43968,   0.24513,   0.87546,   0.85211,  -0.56419,   0.78986,   0.51749,  -0.96106,   0.57975,   0.78986,  -0.82099,   0.94550,  -0.71982,   0.93771,  -0.39298,  -0.03502,   0.65757,   0.66535,   0.27626,  -0.69648,   0.81320,   0.75095,  -0.61866,   0.03502,  -0.37742,  -0.95328,   0.34629,  -0.93771,   0.66535,  -0.92993,  -0.82877,   0.58753,   0.47858,  -0.59531,  -0.92215,   0.74317,   0.85990,   0.66535,  -0.82877,  -0.93771,   0.78208,   0.85990,   0.82877,  -0.82099,   0.40077,  -0.50971,  -0.73539,  -0.50193,  -0.56419,  -0.89102,   0.85990,  -0.96106,   0.51749,  -0.95328,  -0.36964,  -0.47080,  -0.61866,  -0.82877,  -0.55640,  -0.96884,  -0.72760,   0.61866,   0.92993,  -0.43968,  -0.83655,   0.48637,   0.89881,  -0.73539,  -0.44746,   0.84433,   0.84433,  -0.96884,  -0.84433,  -0.58753,  -0.81320,   0.37742,  -0.57975,  -0.92215,   0.93771,   0.71982,  -0.71204,   0.74317,   0.89102,  -0.28404,   0.81320,   0.27626,   0.68091,   0.96884,   0.83655,  -0.89881,   0.96106,  -0.93771,   0.96106,  -0.85211,   0.64200,  -0.57975,  -0.69648,   0.78986,   0.66535,   0.87546,  -0.71982,   0.05836,  -0.63422,  -0.82877,  -0.91437,   0.68091,  -0.72760,  -0.85211,  -0.87546,   0.40855,   0.52528,   0.54084,  -0.96106,   0.72760,  -0.53306,  -0.86768,   0.52528,  -0.77430,   0.15175
   0.96884,  -0.47858,  -0.11284,  -0.40855,  -0.96106,  -0.80542,   0.90659,   0.19066,  -0.97662,  -0.50193,  -0.68869,   0.59531,  -0.80542,   0.98441,   0.52528,  -0.64979,  -0.57975,  -0.79764,  -0.54084,  -0.82877,  -0.99219,  -0.56419,  -0.54084,   0.92215,   0.29182,  -0.98441,  -0.45524,   0.75095,   0.03502,  -0.91437,   0.92993,  -0.85211,   0.46302,  -0.55640,  -0.75873,   0.68091,   0.91437,  -0.08949,   0.46302,   0.42411,  -0.75873,  -0.79764,  -0.52528,  -0.32295,  -0.89102,   0.82099,   0.64200,   0.90659,  -0.78986,  -0.96884,  -0.82099,  -0.60309,   0.84433,   0.47080,  -0.15175,  -0.51749,   0.92993,   0.83655,  -0.71204,  -0.41633,   0.76651,  -0.29960,  -0.94550,   0.93771,   0.97662,   0.22178,   0.89881,  -0.76651,   0.84433,   0.70426,   0.78986,   0.05836,   0.97662,  -0.43968,   0.76651,   0.81320,   0.90659,   0.70426,  -0.74317,   0.72760,   0.82877,   0.60309,  -0.56419,   0.97662,   0.55640,  -0.75873,   0.90659,  -0.41633,   0.79764,   0.53306,  -0.67313,  -0.89881,  -0.75095,   0.14396,   0.27626,  -0.62644,  -0.43968,   0.69648,  -0.90659,  -0.95328,   0.66535,  -0.75873,   0.89102,   0.73539,   0.51749,   0.94550,  -0.88324,  -0.99219,  -0.66535,   0.77430,   0.81320,   0.98441,  -0.29182,  -0.54862,  -0.85990,  -0.71204,   0.80542,   0.75095,  -0.64979,   0.89102,   0.41633,   0.70426,  -0.96106,   0.77430,   0.93771,  -0.82877,   0.90659,  -0.40077
   0.42411,  -0.17509,   0.83655,  -0.47080,  -0.65757,  -0.17509,   0.63422,   0.94550,  -0.24513,   0.64979,  -0.75873,   0.85990,  -0.66535,   0.16731,  -0.96884,  -0.65757,  -0.82099,   0.89102,   0.76651,  -0.76651,  -0.85211,   0.71204,  -0.79764,   0.72760,   0.43189,  -0.82877,  -0.64200,   0.79764,  -0.89102,  -0.50193,   0.91437,   0.43968,   0.54862,  -0.64979,  -0.38520,  -0.89102,   0.92215,  -0.80542,   0.95328,  -0.82877,   0.75095,   0.90659,  -0.40855,  -0.12062,  -0.91437,   0.71204,   0.82099,  -0.96884,   0.95328,   0.97662,  -0.75095,   0.25291,  -0.36186,   0.89102,  -0.78208,  -0.54862,   0.60309,  -0.72760,   0.16731,  -0.71982,   0.98441,   0.03502,  -0.43189,   0.84433,  -0.98441,  -0.68091,   0.91437,   0.75873,   0.83655,   0.01167,  -0.79764,   0.73539,  -0.20622,   0.77430,  -0.56419,   0.95328,   0.96884,  -0.69648,   0.76651,  -0.92993,  -0.12840,   0.99219,   0.76651,   0.76651,  -0.62644,   0.99219,   0.70426,   0.36186,  -0.76651,   0.95328,   0.98441,  -0.93771,   0.92993,  -0.77430,   0.82099,  -0.54084,   0.34629,   0.33851,   0.68091,  -0.91437,   0.87546,   0.51749,   0.99219,  -0.78208,  -0.64200,  -0.92215,   0.84433,  -0.66535,   0.80542,  -0.74317,   0.89102,  -0.46302,   0.68869,  -0.85990,  -0.82877,  -0.19066,  -0.89102,   0.45524,  -0.72760,   0.90659,  -0.67313,  -0.95328,   0.48637,   0.92993,   0.15175,  -0.51749,  -0.76651,   0.35407
   0.84433,  -0.95328,  -0.86768,   0.38520,  -0.93771,   0.95328,   0.75095,  -0.57975,  -0.92215,  -0.43189,   0.12062,   0.66535,  -0.58753,   0.70426,  -0.95328,   0.13618,   0.82877,   0.71982,   0.95328,   0.76651,   0.80542,   0.98441,   0.65757,  -0.88324,  -0.62644,   0.69648,   0.71204,  -0.74317,  -0.89102,  -0.32295,   0.80542,  -0.96884,   0.92993,  -0.03502,   0.76651,  -0.66535,  -0.85990,   0.90659,  -0.17509,  -0.96884,  -0.64200,   0.71982,  -0.92215,   0.52528,   0.52528,   0.92993,  -0.89881,  -0.91437,   0.36186,   0.95328,   0.85990,   0.61088,  -0.86768,   0.98441,  -0.96884,  -0.15953,  -0.14396,  -0.57197,   0.83655,  -0.81320,  -0.89881,   0.78986,   0.66535,  -0.71204,  -0.85211,   0.95328,   0.68091,  -0.69648,  -0.74317,   0.18287,   0.65757,   0.78986,   0.61088,  -0.29182,  -0.68869,  -0.89102,   0.62644,   0.50971,   0.68869,  -0.97662,  -0.22956,  -0.11284,   0.47080,  -0.80542,   0.97662,   0.14396,  -0.85990,   0.56419,  -0.85211,  -0.80542,   0.47080,   0.74317,   0.61088,   0.24513,  -0.84433,  -0.86768,   0.98441,   0.89881,   0.87546,   0.81320,  -0.13618,   0.52528,  -0.83655,  -0.26069,  -0.43968,  -0.73539,   0.64200,   0.12840,   0.94550,   0.10506,   0.16731,   0.67313,  -0.86768,  -0.82099,   0.75873,  -0.56419,  -0.33073,  -0.69648,   0.64200,  -0.75095,  -0.71204,  -0.98441,   0.84433,  -0.62644,   0.32295,   0.89881,   0.94550,  -0.36186
  -0.79764,  -0.30738,  -0.82877,   0.75095,  -0.16731,  -0.82099,   0.96106,  -0.84433,  -0.43189,  -0.47080,  -0.88324,   0.75095,   0.85211,  -0.88324,   0.37742,   0.05836,   0.33073,   0.85990,  -0.15953,   0.97662,  -0.35407,  -0.62644,  -0.25291,   0.33851,   0.22957,  -0.39298,   0.03502,   0.92993,   0.12840,   0.23735,  -0.78986,  -0.92215,  -0.92215,  -0.96106,  -0.69648,   0.83655,   0.59531,  -0.23735,   0.86768,   0.43189,  -0.88324,  -0.68869,   0.77430,  -0.72760,   0.44746,  -0.79764,  -0.71204,   0.90659,   0.61866,  -0.88324,  -0.54862,  -0.58753,   0.82099,  -0.30738,   0.83655,  -0.88324,   0.67313,  -0.63422,   0.95328,  -0.78208,  -0.84433,   0.19066,  -0.39298,   0.69648,  -0.35407,   0.61866,  -0.68869,   0.74317,   0.50193,  -0.68869,   0.23735,  -0.95328,   0.95328,   0.23735,   0.60309,  -0.74317,  -0.55640,   0.79764,  -0.27626,   0.71982,   0.26069,  -0.92993,  -0.40077,   0.12062,   0.08171,  -0.19066,   0.89881,  -0.24513,  -0.14396,   0.86768,  -0.76651,  -0.89102,   0.98441,  -0.44746,  -0.27626,  -0.52528,  -0.85990,   0.71982,  -0.89102,  -0.82099,   0.92993,  -0.98441,   0.94550,  -0.93771,   0.36964,   0.34629,  -0.41633,  -0.59531,  -0.70426,   0.92993,   0.32295,   0.86768,   0.89881,  -0.71982,  -0.24513,  -0.73539,   0.99219,   0.09727,   0.00389,  -0.60309,   0.75095,  -0.38520,  -0.53306,   0.71982,   0.93771,  -0.91437,  -0.60309,   0.20622
  -0.97662,  -0.87546,  -0.80542,   0.48637,  -0.90659,  -0.91437,   0.80542,   0.91437,  -0.61866,  -0.17509,   0.85990,  -0.84433,  -0.51749,  -0.59531,   0.91437,  -0.57197,   0.92215,  -0.83655,   0.85990,   0.97662,   0.40077,   0.99219,  -0.70426,   0.61866,  -0.50193,  -0.87546,  -0.68869,   0.30738,  -0.51749,  -0.80542,  -0.92993,   0.92993,   0.85990,  -0.63422,  -0.90659,   0.84433,  -0.77430,  -0.89102,  -0.31517,   0.90659,   0.94550,  -0.51749,  -0.79764,   0.68869,   0.78986,  -0.80542,   0.14396,   0.08949,   0.62644,  -0.81320,  -0.64979,  -0.88324,  -0.94550,  -0.78986,   0.90659,  -0.39298,  -0.96884,   0.13618,   0.84433,  -0.79764,  -0.93771,   0.92215,   0.98441,   0.58753,   0.96884,   0.95328,   0.99219,   0.76651,   0.82099,  -0.96106,  -0.91437,   0.68091,   0.79764,  -0.82099,  -0.49415,  -0.10506,   0.54862,   0.28404,  -0.99219,  -0.19066,   0.96106,  -0.82099,  -0.71982,   0.82877,  -0.54862,  -0.92993,   0.47080,  -0.49415,  -0.99219,   0.96884,  -0.65757,  -0.25291,   0.75873,  -0.80542,   0.87546,  -0.96884,  -0.89881,  -0.75095,   0.95328,   0.67313,   0.32295,  -0.74317,   0.30738,  -0.86768,  -0.99219,  -0.12840,  -0.71982,   0.76651,  -0.90659,   0.15953,   0.98441,   0.64979,   0.46302,  -0.55640,  -0.33073,  -0.65757,  -0.91437,   0.78986,   0.78986,  -0.99219,  -0.90659,   0.99219,  -0.91437,  -0.82099,   0.63422,  -0.82099,  -0.73539,  -0.71982
  -0.49415,  -0.56419,  -0.85211,   0.65757,   0.89881,  -0.67313,   0.47858,   0.71982,  -0.17509,   0.92993,   0.95328,  -0.33851,  -0.68091,   0.44746,   0.82877,  -0.97662,   0.88324,  -0.69648,   0.65757,   0.64979,   0.82099,   0.29182,   0.26069,   0.47858,  -0.49415,   0.87546,  -0.95328,   0.39298,  -0.92993,  -0.75095,  -0.82877,   0.78986,  -0.86768,   0.11284,   0.40855,  -0.72760,  -0.56419,  -0.64200,  -0.91437,   0.88324,  -0.57197,   0.95328,  -0.89881,   0.56419,   0.96884,  -0.86768,  -0.80542,  -0.66535,   0.77430,  -0.96884,   0.49415,  -0.20622,  -0.90659,   0.66535,  -0.53306,  -0.96106,   0.71204,   0.77430,   0.85211,  -0.64200,   0.97662,   0.93771,   0.91437,  -0.06615,   0.50971,   0.70426,  -0.98441,   0.56419,   0.25291,  -0.79764,  -0.91437,  -0.80542,   0.94550,  -0.53306,  -0.90659,  -0.77430,   0.41633,   0.61866,  -0.41633,   0.16731,   0.95328,  -0.79764,   0.93771,   0.96106,  -0.98441,  -0.41633,  -0.98441,  -0.83655,  -0.97662,   0.85990,   0.86768,   0.69648,   0.75095,   0.71982,  -0.57975,  -0.65757,  -0.92993,  -0.79764,  -0.26847,   0.78208,  -0.85211,  -0.92215,  -0.68091,  -0.19844,   0.15175,  -0.37742,   0.83655,   0.68091,   0.86768,   0.93771,  -0.95328,  -0.06615,   0.96106,  -0.64200,   0.47858,  -0.64200,  -0.63422,  -0.96106,   0.89102,  -0.78208,  -0.46302,   0.72760,   0.47080,  -0.58753,  -0.47080,   0.82099,  -0.14396,  -0.50971
   0.40855,   0.66535,  -0.51749,  -0.88324,   0.93771,   0.24513,   0.65757,   0.61088,   0.83655,  -0.40077,  -0.47080,  -0.89102,  -0.01167,   0.13618,   0.43968,   0.75873,   0.82877,   0.92215,  -0.32295,   0.28404,   0.01167,   0.64979,   0.69648,  -0.86768,  -0.46302,  -0.21400,  -0.60309,  -0.85211,   0.61866,  -0.68869,  -0.69648,   0.96884,  -0.24513,   0.73539,   0.64200,  -0.83655,  -0.88324,  -0.33851,   0.72760,  -0.49415,   0.50971,   0.76651,   0.75873,   0.88324,  -0.50971,  -0.69648,  -0.85990,   0.95328,  -0.33073,  -0.87546,   0.89881,   0.19066,   0.71204,  -0.25291,   0.71204,   0.26847,  -0.68091,   0.36964,  -0.33851,  -0.94550,  -0.89881,  -0.81320,   0.74317,  -0.29182,   0.36186,   0.64200,  -0.06615,  -0.51749,  -0.51749,   0.22957,  -0.55640,   0.40855,   0.46302,  -0.80542,  -0.12840,  -0.70426,  -0.78208,  -0.35407,  -0.50971,  -0.39298,  -0.05058,   0.45524,   0.92993,   0.63422,  -0.38520,  -0.77430,  -0.84433,  -0.63422,   0.24513,  -0.99219,  -0.58753,  -0.90659,   0.92215,   0.92215,   0.29182,   0.47858,  -0.42411,  -0.91437,   0.89102,  -0.82099,  -0.78986,   0.05836,  -0.91437,   0.82099,  -0.78208,   0.03502,  -0.10506,   0.75873,   0.96106,  -0.52528,  -0.57197,  -0.46302,   0.79764,  -0.63422,  -0.19844,   0.57197,   0.96884,  -0.57197,  -0.97662,   0.81320,  -0.33851,   0.91437,  -0.92215,  -0.59531,  -0.91437,   0.37742,   0.68869,   0.02724
