   0.99219,   0.00389,  -0.09727,  -0.34629,   0.53306,   0.01167,  -0.06615,  -0.47080,   0.70426,  -0.05836
  -0.46302,   0.04280,  -0.64979,  -0.38520,   0.63422,   0.99219,  -0.04280,   0.01167,   0.35407,  -0.02724
  -0.08949,  -0.07393,   0.96884,  -0.67313,  -0.47080,  -0.37742,   0.97662,  -0.08949,   0.47080,  -0.53306
  -0.27626,  -0.47858,   0.33851,  -0.52528,   0.96884,   0.18287,   0.09727,   0.92993,  -0.27626,   0.00389
  -0.89102,   0.57197,  -0.55640,  -0.08171,   0.99219,  -0.68869,  -0.26069,  -0.64979,  -0.26847,   0.30738
  -0.82099,  -0.36964,   0.05836,   0.16731,   0.49415,  -0.29960,   0.35407,  -0.65757,  -0.23735,   0.99219
   0.12062,   0.19066,  -0.12062,  -0.39298,   0.82877,   0.98441,  -0.98441,   0.99219,  -0.50971,   0.19066
  -0.61088,   0.96106,   0.09727,  -0.57197,  -0.42411,  -0.61088,  -0.08171,  -0.30738,  -0.19844,   0.98441
  -0.05836,   0.96884,  -0.28404,   0.97662,  -0.39298,  -0.40855,  -0.33851,  -0.17509,  -0.50193,  -0.46302
  -0.69648,   0.99219,  -0.74317,   0.44746,   0.15175,   0.69648,  -0.63422,  -0.76651,   0.29182,  -0.50971
  -0.70426,   0.05836,   0.25291,  -0.58753,   0.99219,   0.71982,   0.47858,   0.90659,  -0.69648,  -0.59531
  -0.75873,   0.75095,   0.98441,   0.87546,  -0.95328,   0.83655,   0.82877,  -0.19844,  -0.61866,   0.93771
  -0.23735,  -0.73539,  -0.17509,  -0.34629,   0.43968,  -0.28404,   0.99219,  -0.28404,   0.07393,  -0.43968
  -0.33851,   0.05836,   0.19066,  -0.11284,   0.16731,  -0.03502,  -0.05836,   0.03502,   0.99219,  -0.01167
  -0.03502,  -0.60309,  -0.18287,  -0.77430,  -0.01167,   0.99219,   0.70426,  -0.38520,   0.18287,  -0.36964
  -0.34629,   0.90659,   0.99219,   0.58753,   0.80542,   0.52528,   0.93771,  -0.02724,   0.06615,  -0.26069
  -0.29960,  -0.47858,  -0.13618,   0.96884,   0.91437,  -0.15175,   0.34629,  -0.04280,  -0.29182,  -0.32295
   0.26069,  -0.07393,   0.84433,   0.64979,   0.97662,  -0.01945,   0.95328,  -0.08171,  -0.14396,  -0.36186
   0.64200,  -0.15953,   0.99219,  -0.29960,   0.48637,   0.15953,   0.54084,  -0.30738,   0.68091,   0.22178
  -0.19844,   0.00389,   0.50971,   0.07393,  -0.63422,  -0.43189,  -0.15953,   0.99219,  -0.06615,  -0.00389
  -0.58753,  -0.14396,   0.04280,  -0.38520,  -0.56419,  -0.36964,  -0.55640,   0.62644,   0.99219,  -0.80542
  -0.81320,  -0.33851,  -0.19066,  -0.70426,  -0.12062,  -0.05836,  -0.07393,   0.43968,   0.99219,   0.17509
  -0.78986,   0.04280,   0.98441,  -0.70426,  -0.50193,   0.97662,   0.70426,  -0.58753,  -0.14396,  -0.29182
   0.18287,   0.40855,  -0.54862,  -0.19066,  -0.58753,  -0.38520,   0.12062,   0.99219,  -0.01945,  -0.57197
  -0.88324,   0.57975,   0.99219,  -0.27626,   0.92215,  -0.12840,  -0.16731,  -0.40077,  -0.59531,  -0.54084
   0.92993,   0.04280,   0.92993,   0.96884,   0.99219,   0.70426,   0.98441,   0.71204,   0.60309,   0.72760
   0.98441,   0.71982,   0.99219,  -0.33851,   0.75873,  -0.58753,  -0.85990,   0.31517,   0.42411,   0.39298
   0.07393,  -0.67313,  -0.50971,   0.98441,  -0.65757,   0.92993,   0.68869,  -0.26847,  -0.22178,   0.34629
   0.16731,  -0.15175,  -0.22956,  -0.08949,  -0.54862,  -0.34629,  -0.02724,   0.99219,  -0.87546,  -0.52528
   0.28404,   0.98441,  -0.62644,  -0.12840,  -0.71982,  -0.38520,  -0.22956,   0.26847,  -0.96106,   0.06615
   0.43189,  -0.61088,  -0.57197,  -0.57197,  -0.86768,   0.05836,   0.99219,  -0.40077,  -0.45524,  -0.52528
  -0.38520,  -0.93771,   0.42411,   0.11284,   0.00389,  -0.97662,  -0.71204,   0.99219,   0.09727,   0.76651
  -0.68869,   0.99219,   0.93771,  -0.90659,   0.75095,   0.94550,  -0.67313,   0.97662,  -0.75095,  -0.29960
  -0.27626,   0.35407,   0.55640,   0.98441,  -0.39298,  -0.52528,   0.43189,   0.47858,  -0.50971,  -0.57975
   0.57975,  -0.57197,  -0.48637,  -0.73539,  -0.01945,   0.64979,  -0.41633,  -0.35407,  -0.41633,   0.99219
   0.99219,  -0.68869,   0.15175,  -0.15953,  -0.62644,   0.29182,  -0.85211,  -0.19844,   0.97662,   0.23735
   0.99219,  -0.84433,   0.84433,  -0.62644,  -0.45524,  -0.68091,   0.92215,  -0.76651,   0.08171,  -0.04280
   0.82877,   0.50193,  -0.87546,  -0.15953,   0.99219,  -0.60309,   0.09727,  -0.33851,  -0.31517,  -0.04280
   0.14396,  -0.17509,   0.41633,  -0.32295,  -0.06615,  -0.35407,   0.99219,   0.20622,   0.88324,  -0.35407
   0.68869,  -0.13618,  -0.43968,  -0.69648,  -0.86768,  -0.90659,   0.99219,   0.22957,  -0.86768,  -0.57975
  -0.31517,   0.06615,   0.17509,   0.77430,   0.78986,   0.99219,   0.00389,   0.99219,   0.00389,  -0.40077
  -0.36186,   0.99219,  -0.06615,  -0.07393,  -0.42411,   0.18287,  -0.24513,  -0.01167,  -0.08171,  -0.32295
  -0.83655,   0.74317,  -0.24513,   0.08949,   0.99219,  -0.47858,   0.19844,  -0.49415,  -0.27626,   0.07393
  -0.01167,   0.10506,  -0.26069,   0.64979,   0.39298,   0.43968,   0.04280,   0.99219,   0.54084,  -0.40855
   0.84433,  -0.13618,  -0.40855,   0.99219,  -0.82877,  -0.51749,   0.17509,   0.28404,  -0.17509,   0.45524
  -0.15953,   0.26847,   0.98441,   0.22178,   0.92215,  -0.50193,   0.75095,   0.98441,  -0.39298,   0.20622
   0.99219,   0.57975,  -0.08949,  -0.23735,  -0.55640,  -0.32295,   0.89881,  -0.59531,   0.79764,   0.31517
  -0.92993,   0.99219,  -0.08949,   0.12840,  -0.22178,  -0.39298,  -0.62644,   0.01945,  -0.13618,   0.47080
  -0.44746,  -0.78986,  -0.14396,  -0.13618,   0.95328,  -0.80542,  -0.44746,  -0.57975,   0.28404,   0.99219
   0.77430,   0.93771,  -0.02724,  -0.42411,   0.98441,  -0.60309,  -0.39298,  -0.26069,   0.23735,  -0.50193
   0.71204,  -0.64979,  -0.89102,  -0.84433,   0.99219,  -0.94550,  -0.43189,   0.05058,  -0.34629,  -0.36186
  -0.03502,  -0.04280,   0.95328,   0.97662,  -0.22178,   0.26847,   0.30738,  -0.18287,  -0.15175,  -0.08171
   0.77430,   0.29960,   0.94550,   0.95328,   0.19844,   0.89102,   0.80542,   0.71982,   0.71204,   0.97662
   0.26847,   0.99219,  -0.29960,   0.34629,   0.23735,   0.31517,  -0.74317,  -0.73539,  -0.12062,  -0.02724
  -0.26069,  -0.27626,   0.57197,   0.32295,   0.34629,   0.98441,   0.04280,  -0.26847,   0.97662,   0.33073
  -0.22178,   0.26069,   0.99219,   0.68091,   0.64979,  -0.36964,  -0.19066,   0.29182,  -0.37742,   0.01167
  -0.29960,   0.10506,  -0.00389,   0.92993,   0.45524,   0.93771,  -0.12062,   0.99219,  -0.10506,   0.02724
  -0.54084,   0.15953,   0.64200,  -0.54084,   0.03502,   0.75095,  -0.01945,  -0.78208,  -0.37742,   0.99219
  -0.99219,   0.67313,   0.99219,  -0.29182,  -0.26847,  -0.48637,  -0.85211,  -0.26069,   0.03502,  -0.44746
   0.99219,   0.98441,  -0.82877,  -0.05836,  -0.42411,   0.12840,  -0.19844,   0.15953,   0.22178,   0.92215
   0.04280,   0.99219,  -0.40855,   0.45524,   0.02724,   0.12062,   0.97662,   0.21400,  -0.29182,   0.47080
  -0.15953,  -0.20622,  -0.26069,   0.17509,   0.99219,   0.89102,  -0.25291,  -0.55640,   0.07393,   0.94550
   0.78986,  -0.03502,   0.99219,  -0.52528,  -0.63422,   0.98441,   0.08949,   0.77430,  -0.87546,  -0.04280
   0.99219,  -0.78986,  -0.05058,  -0.67313,  -0.35407,   0.06615,  -0.89881,  -0.08949,  -0.67313,   0.11284
   0.84433,  -0.98441,  -0.77430,   0.36186,  -0.08949,  -0.02724,   0.05836,   0.15175,   0.99219,  -0.71204
  -0.97662,   0.15175,  -0.84433,   0.92215,   0.98441,   0.66535,   0.92993,   0.87546,  -0.66535,   0.91437
   0.80542,  -0.30738,  -0.75095,  -0.80542,  -0.71204,  -0.68091,  -0.87546,  -0.17509,   0.64979,   0.88324
  -0.85211,  -0.46302,  -0.48637,   0.99219,   0.71982,  -0.53306,  -0.54084,   0.47080,   0.81320,  -0.80542
   0.96884,   0.16731,  -0.02724,   0.96884,   0.42411,  -0.13618,   0.66535,   0.08171,  -0.66535,  -0.71982
   0.99219,   0.43968,   0.16731,   0.80542,  -0.15953,  -0.64200,   0.99219,  -0.51749,  -0.54084,  -0.29960
  -0.61088,   0.24513,  -0.43968,   0.99219,   0.90659,   0.96106,   0.72760,  -0.22178,   0.48637,  -0.53306
   0.28404,   0.99219,  -0.29182,  -0.01167,   0.92993,   0.15953,  -0.81320,   0.15953,  -0.29182,  -0.47858
   0.01945,  -0.02724,   0.57975,   0.99219,  -0.08171,   0.97662,  -0.15175,  -0.16731,   0.23735,  -0.00389
   0.99219,  -0.12840,  -0.82099,   0.74317,  -0.94550,   0.92993,   0.64979,   0.39298,  -0.53306,  -0.56419
   0.99219,   0.58753,  -0.48637,   0.42411,  -0.61866,  -0.16731,  -0.50193,  -0.10506,  -0.24513,   0.36186
   0.53306,   0.59531,  -0.40077,   0.41633,  -0.40855,  -0.23735,  -0.23735,   0.98441,   0.51749,  -0.54084
  -0.40077,   0.73539,  -0.66535,  -0.87546,   0.99219,   0.18287,   0.90659,   0.19844,  -0.08171,  -0.23735
   0.85990,  -0.80542,   0.05058,  -0.40077,  -0.03502,  -0.64979,   0.97662,  -0.02724,  -0.19066,   0.03502
  -0.45524,  -0.25291,   0.19066,  -0.82099,  -0.51749,  -0.40855,  -0.57197,   0.03502,  -0.40855,   0.75095
  -0.19844,  -0.24513,  -0.21400,   0.57975,  -0.49415,  -0.78208,  -0.98441,  -0.81320,  -0.52528,   0.99219
  -0.85990,   0.02724,  -0.49415,   0.32295,  -0.53306,  -0.02724,   0.99219,  -0.08949,  -0.51749,   0.64979
  -0.95328,  -0.45524,   0.98441,  -0.85990,  -0.89102,   0.97662,   0.78986,  -0.75095,   0.96106,   0.94550
   0.96106,  -0.65757,   0.71204,  -0.64979,   0.22178,  -0.22178,  -0.40855,   0.04280,   0.99219,  -0.05836
  -0.13618,  -0.29960,  -0.84433,  -0.92215,   0.55640,   0.98441,   0.99219,  -0.39298,  -0.55640,  -0.34629
   0.98441,  -0.23735,  -0.09727,  -0.00389,   0.59531,  -0.00389,  -0.12062,   0.12840,  -0.78208,   0.55640
   0.96884,  -0.30738,  -0.47080,   0.49415,   0.98441,  -0.26069,  -0.19066,  -0.05836,  -0.04280,  -0.46302
  -0.33073,  -0.71204,  -0.65757,  -0.68091,  -0.25291,   0.81320,   0.94550,   0.01945,   0.99219,   0.64200
  -0.94550,  -0.08949,   0.71982,   0.12062,  -0.68091,   0.95328,   0.03502,  -0.44746,  -0.04280,  -0.13618
  -0.28404,   0.27626,  -0.39298,  -0.75095,  -0.24513,  -0.10506,  -0.40077,  -0.52528,   0.99219,   0.68869
  -0.91437,  -0.27626,   0.99219,  -0.64979,   0.90659,   0.05836,   0.12840,   0.08949,  -0.50971,   0.01167
   0.99219,   0.13618,  -0.45524,  -0.76651,  -0.34629,  -0.34629,   0.00389,   0.47858,  -0.64200,  -0.29960
  -0.15953,  -0.07393,   0.72760,   0.99219,  -0.85211,   0.92993,  -0.94550,   0.36964,  -0.85211,  -0.14396
  -0.64979,   0.41633,  -0.49415,   0.97662,   0.03502,  -0.53306,  -0.88324,  -0.99219,   0.26847,  -0.50971
  -0.15953,  -0.10506,  -0.36964,   0.57197,  -0.52528,  -0.36964,   0.99219,  -0.15175,   0.92993,  -0.81320
  -0.82877,  -0.87546,  -0.37742,   0.36186,  -0.54862,  -0.40855,  -0.82099,   0.98441,   0.80542,  -0.11284
   0.64200,   0.96884,   0.96884,   0.99219,   0.98441,   0.68091,   0.29960,   0.99219,  -0.19844,   0.89102
  -0.33851,   0.94550,  -0.44746,  -0.17509,  -0.34629,  -0.65757,   0.32295,  -0.98441,   0.45524,  -0.48637
   0.10506,  -0.48637,  -0.03502,   0.98441,  -0.58753,  -0.58753,   0.33073,  -0.53306,  -0.09727,   0.96106
   0.12062,  -0.61088,  -0.02724,  -0.64979,  -0.54862,  -0.88324,   0.99219,   0.05836,  -0.08949,   0.93771
   0.54084,  -0.43189,  -0.50193,   0.99219,  -0.23735,  -0.64200,   0.22178,   0.82877,   0.04280,  -0.78208
  -0.62644,   0.99219,  -0.30738,  -0.71204,   0.25291,  -0.65757,   0.15175,  -0.47080,  -0.06615,   0.85990
   0.19066,   0.56419,   0.99219,   0.55640,   0.95328,  -0.95328,  -0.26847,  -0.41633,   0.21400,  -0.34629
   0.01167,  -0.63422,  -0.44746,  -0.81320,   0.99219,  -0.72760,  -0.76651,  -0.91437,   0.33073,   0.30738
   0.99219,  -0.90659,   0.40855,   0.97662,   0.15953,   0.69648,   0.96106,   0.09727,  -0.90659,  -0.97662
  -0.44746,  -0.08949,   0.22957,  -0.50193,  -0.34629,  -0.04280,   0.58753,  -0.71982,  -0.53306,   0.99219
   0.12062,   0.09727,  -0.45524,  -0.10506,  -0.75095,  -0.84433,  -0.03502,   0.99219,   0.45524,  -0.06615
  -0.10506,   0.98441,   0.23735,  -0.26847,   0.02724,   0.19066,  -0.09727,   0.46302,  -0.50193,   0.12062
  -0.68869,   0.31517,  -0.18287,  -0.43189,   0.96884,   0.47858,  -0.09727,   0.03502,  -0.15175,   0.98441
  -0.09727,   0.49415,  -0.40855,   0.94550,   0.38520,   0.99219,  -0.29960,  -0.16731,   0.30738,   0.62644
   0.54084,  -0.15953,   0.27626,   0.69648,  -0.11284,  -0.20622,   0.68091,  -0.16731,   0.99219,  -0.05058
  -0.29182,   0.80542,  -0.31517,   0.05836,  -0.12062,  -0.35407,   0.44746,  -0.48637,  -0.96884,   0.99219
   0.93771,   0.48637,   0.99219,   0.70426,   0.93771,   0.81320,   0.92993,   0.88324,   0.14396,   0.48637
   0.08949,   0.24513,   0.75095,  -0.29960,  -0.69648,   0.99219,   0.17509,   0.72760,  -0.67313,  -0.36186
   0.39298,   0.31517,   0.98441,  -0.13618,  -0.57197,  -0.65757,  -0.98441,  -0.29960,  -0.46302,  -0.26069
   0.89102,  -0.70426,  -0.96106,  -0.55640,   0.96884,   0.52528,  -0.61088,   0.98441,   0.34629,   0.88324
   0.68091,   0.93771,  -0.33851,  -0.14396,   0.36964,  -0.43189,  -0.52528,   0.98441,   0.75095,   0.96884
  -0.64979,  -0.29182,  -0.79764,   0.35407,   0.56419,  -0.83655,   0.99219,  -0.91437,   0.09727,  -0.60309
   0.99219,  -0.68869,   0.97662,  -0.02724,   0.81320,   0.00389,   0.35407,  -0.79764,  -0.82099,  -0.44746
   0.38520,  -0.02724,  -0.32295,  -0.34629,   0.21400,   0.26069,  -0.57197,  -0.75095,   0.96884,   0.99219
  -0.59531,  -0.29182,   0.12062,   0.99219,  -0.87546,  -0.77430,   0.60309,  -0.79764,   0.45524,  -0.22956
   0.99219,   0.85211,  -0.43189,  -0.96884,  -0.75873,   0.12062,  -0.92215,   0.72760,  -0.77430,  -0.33851
   0.09727,  -0.53306,   0.34629,  -0.92993,   0.80542,   0.40077,   0.99219,  -0.24513,   0.05058,   0.62644
   0.59531,   0.98441,   0.48637,  -0.35407,   0.70426,   0.08171,  -0.61866,  -0.36964,  -0.23735,  -0.71204
  -0.42411,  -0.12062,  -0.56419,   0.97662,   0.35407,  -0.27626,  -0.60309,  -0.79764,  -0.54084,   0.43968
  -0.29960,   0.28404,  -0.45524,  -0.38520,  -0.06615,  -0.19844,   0.24513,   0.98441,   0.89881,  -0.25291
   0.99219,  -0.01167,  -0.40077,  -0.14396,   0.51749,   0.08171,  -0.01945,  -0.26847,  -0.17509,  -0.07393
   0.96106,   0.33073,   0.98441,   0.46302,   0.90659,   0.48637,   0.08949,   0.99219,   0.40855,   0.27626
  -0.78208,  -0.47080,   0.03502,   0.99219,  -0.32295,   0.54862,  -0.65757,  -0.90659,  -0.22178,  -0.25291
  -0.13618,  -0.54862,  -0.91437,  -0.89102,  -0.01167,   0.99219,  -0.15175,  -0.16731,  -0.56419,   0.26069
  -0.84433,  -0.23735,   0.11284,   0.99219,  -0.16731,   0.07393,   0.06615,  -0.43968,   0.94550,   0.05058
   0.15953,  -0.26847,   0.05058,   0.20622,  -0.83655,   0.02724,   0.44746,   0.99219,  -0.12062,  -0.81320
  -0.57975,  -0.96106,   0.68091,   0.19844,   0.12840,   0.23735,   0.05058,   0.56419,   0.98441,   0.90659
  -0.12840,  -0.69648,   0.33073,  -0.35407,   0.98441,  -0.44746,  -0.24513,   0.37742,   0.95328,   0.06615
   0.89102,   0.95328,   0.29960,   0.26069,   0.10506,   0.06615,  -0.08171,   0.06615,   0.91437,   0.12062
   0.09727,   0.05058,   0.01945,  -0.19066,   0.27626,   0.51749,  -0.65757,   0.74317,  -0.12840,  -0.12840
  -0.54862,  -0.47858,   0.99219,  -0.85211,   0.58753,  -0.59531,   0.27626,  -0.32295,   0.49415,   0.57975
   0.99219,  -0.33851,   0.96884,   0.91437,   0.73539,   0.82877,  -0.53306,  -0.22178,  -0.38520,  -0.40077
   0.85211,  -0.08171,  -0.47858,   0.99219,  -0.61866,  -0.41633,  -0.09727,  -0.34629,  -0.53306,  -0.12840
  -0.27626,  -0.70426,  -0.31517,  -0.51749,   0.99219,  -0.56419,   0.84433,  -0.71204,  -0.48637,   0.11284
  -0.29960,  -0.45524,  -0.49415,  -0.29960,  -0.61866,  -0.56419,  -0.89102,  -0.50971,   0.99219,   0.02724
  -0.53306,  -0.28404,  -0.28404,  -0.38520,  -0.08171,   0.29960,  -0.28404,   0.83655,   0.00389,   0.99219
   0.20622,   0.06615,   0.83655,  -0.60309,   0.23735,   0.98441,  -0.82099,  -0.64979,   0.29182,   0.14396
  -0.99219,  -0.90659,   0.01167,   0.42411,  -0.45524,  -0.18287,  -0.56419,  -0.32295,   0.99219,  -0.35407
   0.96106,   0.90659,  -0.17509,  -0.40077,   0.83655,   0.99219,   0.92993,  -0.47080,   0.92993,  -0.29182
  -0.33851,  -0.26069,   0.95328,  -0.35407,  -0.08949,   0.99219,  -0.31517,  -0.19066,  -0.11284,  -0.30738
  -0.46302,   0.12062,  -0.34629,   0.98441,   0.23735,  -0.72760,   0.08171,   0.29960,  -0.13618,   0.01945
   0.78986,  -0.27626,  -0.59531,   0.99219,   0.12840,  -0.55640,  -0.65757,   0.23735,  -0.66535,  -0.11284
   0.07393,  -0.34629,  -0.23735,  -0.89881,   0.29960,   0.78986,  -0.30738,   0.03502,   0.03502,   0.98441
   0.06615,   0.98441,   0.01945,   0.06615,   0.98441,  -0.36186,  -0.33073,  -0.26847,   0.07393,   0.10506
  -0.57197,   0.15175,  -0.31517,  -0.79764,  -0.92215,   0.61866,   0.98441,  -0.33073,  -0.50193,  -0.42411
   0.99219,   0.61866,   0.26069,  -0.93771,   0.22957,  -0.26847,  -0.82099,   0.64979,  -0.53306,   0.15175
  -0.65757,  -0.93771,   0.99219,  -0.22178,  -0.10506,  -0.52528,  -0.88324,  -0.62644,   0.03502,   0.10506
   0.18287,   0.19844,  -0.12840,  -0.48637,  -0.56419,   0.92215,   0.33073,  -0.27626,   0.11284,   0.99219
  -0.68091,  -0.21400,  -0.65757,   0.22178,  -0.21400,  -0.08171,   0.99219,  -0.09727,  -0.83655,  -0.27626
   0.64979,  -0.00389,   0.64200,   0.90659,   0.99219,   0.99219,  -0.54084,   0.94550,   0.43968,   0.14396
   0.22957,   0.54084,   0.75095,   0.81320,   0.38520,   0.99219,   0.96106,   0.93771,   0.29960,   0.98441
   0.67313,  -0.38520,  -0.47080,   0.55640,  -0.45524,   0.29182,  -0.52528,   0.05058,   0.99219,  -0.19066
  -0.17509,  -0.01945,  -0.12062,  -0.50971,   0.58753,   0.99219,  -0.24513,  -0.66535,  -0.08949,  -0.12840
   0.39298,   0.99219,   0.01167,   0.43189,   0.77430,  -0.27626,  -0.99219,   0.06615,  -0.30738,  -0.87546
  -0.19844,   0.97662,   0.15175,  -0.09727,   0.98441,  -0.08171,   0.43189,  -0.39298,   0.42411,   0.28404
  -0.06615,   0.99219,   0.18287,   0.00389,  -0.60309,  -0.71982,   0.94550,  -0.23735,  -0.42411,   0.87546
   0.75873,   0.99219,  -0.53306,   0.04280,   0.54084,  -0.59531,   0.56419,   0.63422,   0.12062,  -0.77430
  -0.37742,  -0.53306,  -0.45524,  -0.23735,   0.84433,  -0.63422,  -0.05836,  -0.35407,   0.98441,  -0.07393
  -0.55640,   0.17509,  -0.49415,   0.98441,   0.98441,  -0.63422,   0.22178,   0.25291,  -0.39298,  -0.33851
   0.27626,   0.55640,   0.29960,   0.98441,   0.15953,   0.30738,   0.95328,  -0.19844,   0.68869,  -0.39298
  -0.38520,  -0.84433,  -0.62644,   0.37742,  -0.82099,  -0.73539,   0.95328,  -0.76651,  -0.21400,   0.99219
  -0.25291,   0.99219,   0.06615,  -0.13618,   0.75095,   0.65757,  -0.20622,   0.14396,   0.33851,  -0.33073
   0.66535,  -0.40855,  -0.64200,  -0.15175,   0.54862,  -0.75095,   0.92215,   0.99219,   0.52528,   0.57197
  -0.78208,  -0.99219,   0.71204,   0.15175,  -0.81320,  -0.02724,   0.15953,   0.14396,  -0.20622,   0.98441
